BuyerAgentAOR,ListAgentAOR,Flooring,ViewYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,OriginatingSystemName,OriginatingSystemSubName,flag_missing_coords,flag_zero_coords,flag_bad_longitude
LakeCounty,LakeCounty,"Concrete,Laminate,Tile",True,True,475000.0,1152305407,2026-02-03,475000.0,Sandy,Tucker,38.83722,-122.726233,15445 Glenn,Residential,1593.0,475000.0,0,NextHome in the Valley,W Real Estate,,Sandy Tucker,,,LCTfossa,Trista,Fossa,,1152305407,LCCOB - Cobb,Lake,Closed,True,6.0,SingleFamilyResidence,0.27,,LakeCounty,2019.0,15445.0,LC26010856,3.0,Cobb,3.0,2026-02-03,,2026-02-02,2026-01-15,CA,True,,ThreeOrMore,11761.0,1.0,False,2.0,Middletown Unified,95426,0.0,11761.0,CRMLS,CRMLS_CRM,False,False,False
BayEast,BayEast,"Laminate,Tile,Wood",,False,728950.0,1152304196,2026-02-27,742000.0,Bert,Aranda,37.70255912,-122.11852293,1591 159Th Ave,Residential,1536.0,728950.0,3,Ind Rlty-DeMattei & Assoc,Infinity Investments,,Bert Aranda,,,CCBE-206536200,Leah,Lewis,,1152304196,,Alameda,Closed,True,4.0,SingleFamilyResidence,0.1878,ASHLAND,BayEast,1928.0,1591.0,41122901,2.0,San Leandro,4.0,2026-02-27,,2026-02-07,2026-02-04,CA,True,1.0,MultiSplit,8181.0,,False,2.0,,94578,,8181.0,CRMLS,CRMLS_CCBE,False,False,False
WestSanGabrielValley,OrangeCounty,,True,False,450000.0,1152304038,2026-02-03,680000.0,Robert,Van Der Goes,34.091751,-117.744036,2496 Kimball Avenue,Residential,1203.0,450000.0,0,Seven Gables Real Estate,IRN REALTY,,Robert Van Der Goes,,,W72387,JEFF,HSIAO,,1152304038,687 - Pomona,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.2424,,WestSanGabrielValley,1964.0,2496.0,OC26025430,2.0,Pomona,3.0,2026-02-03,,2026-02-03,2026-02-02,CA,False,1.0,One,10561.0,3.0,False,2.0,Pomona Unified,91767,0.0,10561.0,CRMLS,CRMLS_CRM,False,False,False
TheInlandGateway,CitrusValley,"Tile,Vinyl",False,False,500000.0,1152302771,2026-02-20,510000.0,Erick,Guzman,34.050664,-117.733343,1021 S Reservoir,Residential,1659.0,500000.0,11,RE/MAX TOP PRODUCERS,ROA California Inc.,,Erick Guzman,,,IGCENTEDU,Eduardo,Centeno,Monthly,1152302771,687 - Pomona,Los Angeles,Closed,True,2.0,Townhouse,1.8981,,TheInlandGateway,1990.0,1021.0,CV26025381,3.0,Pomona,3.0,2026-02-20,,2026-02-14,2026-02-03,CA,True,2.0,Two,82681.0,0.0,False,2.0,Pomona Unified,91766,100.0,82681.0,CRMLS,CRMLS_CRM,False,False,False
CitrusValley,TheInlandGateway,"Vinyl,Wood",True,True,447000.0,1152302303,2026-02-27,495000.0,JOSEPH,SHAW,34.040521,-117.186192,979 Kevin Ave,Residential,1300.0,447000.0,8,Shaw Real Estate Brokers,DYNASTY REAL ESTATE,KELLER WILLIAMS REALTY,JOSEPH SHAW,Krystle,Roth,cv48467,Andrissa,Noriega,,1152302303,268 - Redlands,San Bernardino,Closed,False,6.0,SingleFamilyResidence,0.2028,,CitrusValley,1955.0,979.0,IG26024787,2.0,Redlands,3.0,2026-02-27,,2026-02-18,2026-01-26,CA,False,1.0,One,8832.0,3.0,False,2.0,Redlands Unified,92373,0.0,8832.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,1690000.0,1152300048,2026-02-27,1690000.0,Maxx,Rifkin,33.06360835,-117.30432601,824 Neptune Ave,Residential,4430.0,1690000.0,17,Pacaso Inc.,Pacaso Inc.,,Maxx Rifkin,,,,Maxx,Rifkin,,1152300048,92024 - Encinitas,San Diego,Closed,True,2.0,SingleFamilyResidence,,Leucadia,SanDiego,2016.0,824.0,260002642SD,6.0,Encinitas,5.0,2026-02-27,,2026-02-20,2026-02-03,CA,True,,ThreeOrMore,,,,2.0,,92024,0.0,,CRMLS,CRMLS_SAND,False,False,False
Southland,Southland,"Stone,Tile,Vinyl,Wood",True,False,1745000.0,1152298925,2026-02-03,1745000.0,Gina,Michelle,34.147464,-118.351652,4269 Navajo Avenue,Residential,1511.0,1745000.0,0,The Agency,Mills Realty of California,The Agency,Gina Michelle,Joseph,Sichi,F207013035,Simon,Mills,,1152298925,TUL - Toluca Lake,Los Angeles,Closed,False,2.0,SingleFamilyResidence,0.1584,,Southland,1937.0,4269.0,SR26025350,2.0,Toluca Lake,2.0,2026-02-03,,2026-02-03,2026-02-02,CA,True,1.0,One,6901.0,2.0,False,2.0,Los Angeles Unified,91602,0.0,6901.0,CRMLS,CRMLS_CRM,False,False,False
NorthSanDiegoCounty,OrangeCounty,,True,False,1650000.0,1152298755,2026-02-03,1650000.0,Ray,Chen,33.143368,-117.3197,4732 Bryce,Residential,2286.0,1650000.0,0,Century 21 Rainbow Realty,Wisdom Properties,Century 21 Rainbow Realty,Ray Chen,Martha,Surbida,182236,Terri,Temple,Monthly,1152298755,92008 - Carlsbad,San Diego,Closed,True,2.0,SingleFamilyResidence,0.0554,Carlsbad West,NorthSanDiegoCounty,1991.0,4732.0,OC26025222,3.0,Carlsbad,3.0,2026-02-03,,2026-01-04,2025-12-26,CA,True,2.0,Two,2415.0,0.0,False,2.0,Carlsbad Unified,92008,450.0,2415.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,"Carpet,Tile,Wood",True,,2998000.0,1152297656,2026-02-17,3230800.0,Ryan,Gowdy,37.31361644,-122.06544247,22346 Mcclellan Road,Residential,3010.0,2998000.0,5,The Agency,Valley Vine Realty,,Ryan Gowdy,,,ML5086103,Lijuan,Chen,,1152297656,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1747,,Mlslistings,1990.0,22346.0,ML82033600,4.0,Cupertino,4.0,2026-02-17,,2026-02-08,2026-02-03,CA,True,,,7612.0,,False,2.0,Other,95014,,7612.0,CRMLS,CRMLS_MLSL,False,False,False
SanDiego,SanDiego,,True,False,3320000.0,1152297591,2026-02-23,3100000.0,Scott,Union,32.96252308,-117.20215372,5480 Valerio Trl,Residential,3922.0,3320000.0,0,Compass,"Fathom Realty Group, Inc",,Scott Union,,,SAND-676908,Cari,Shaffer,Monthly,1152297591,92130 - Carmel Valley,San Diego,Closed,True,6.0,SingleFamilyResidence,0.2046,Carmel Valley,SanDiego,2003.0,5480.0,260002634SD,5.0,San Diego,5.0,2026-02-23,,2026-02-03,2026-02-03,CA,True,2.0,Two,8913.0,,False,3.0,,92130,148.0,8913.0,CRMLS,CRMLS_SAND,False,False,False
SouthwestRiversideCounty,SouthwestRiversideCounty,Tile,True,False,765000.0,1152297334,2026-02-03,765000.0,Connor,Duffy,33.456604,-117.081621,46192 Toy Court,Residential,2706.0,765000.0,0,Abundance Real Estate,Abundance Real Estate,,Connor Duffy,,,SWASNEANT,Anthony,Anselmo,Monthly,1152297334,SRCAR - Southwest Riverside County,Riverside,Closed,True,4.0,SingleFamilyResidence,0.16,,SouthwestRiversideCounty,2004.0,46192.0,SW26025274,3.0,Temecula,4.0,2026-02-03,Nicholas,2026-01-10,2025-12-15,CA,True,,ThreeOrMore,6970.0,1.0,False,2.0,Temecula Unified,92592,34.0,6970.0,CRMLS,CRMLS_CRM,False,False,False
BayEast,BayEast,"Tile,Wood",,False,1298000.0,1152296601,2026-02-27,1390000.0,Sue,Flashberger,37.68849542,-121.91053654,4657 Herrin Way,Residential,1372.0,1298000.0,4,Compass,"EXP Realty of California, Inc",Compass,Sue Flashberger,David,Flashberger,CCBE-206537947,Laura,Burke,,1152296601,,Alameda,Closed,True,4.0,SingleFamilyResidence,0.1423,PLEASANTON,BayEast,1968.0,4657.0,41122886,2.0,Pleasanton,3.0,2026-02-27,,2026-02-09,2026-02-05,CA,True,1.0,One,6200.0,,False,2.0,Pleasanton,94588,,6200.0,CRMLS,CRMLS_CCBE,False,False,False
Mlslistings,Mlslistings,,False,,1299000.0,1152294833,2026-02-25,1220000.0,Tim,Allen,36.61598551,-121.92074985,603 Gibson Avenue,Residential,1352.0,1299000.0,12,Coldwell Banker Realty,eXp Realty of California Inc,,Tim Allen,,,ML5084982,Michael,Loredo,,1152294833,699 - Not Defined,Monterey,Closed,False,2.0,SingleFamilyResidence,0.0941,,Mlslistings,1966.0,603.0,ML82033582,2.0,Pacific Grove,3.0,2026-02-25,,2026-02-15,2026-02-03,CA,True,,,4100.0,,False,2.0,Other,93950,,4100.0,CRMLS,CRMLS_MLSL,False,False,False
WestSanGabrielValley,OrangeCounty,,True,False,1280000.0,1152289075,2026-02-26,1350000.0,Xuan,Liu,34.001013,-117.737419,13862 Silver Wood Ln,Residential,2308.0,1280000.0,3,Pacific Sterling Realty,RE/MAX 2000 REALTY,,Xuan Liu,,,WS79725,NI,ZHEN,,1152289075,682 - Chino Hills,San Bernardino,Closed,True,3.0,SingleFamilyResidence,0.135,,WestSanGabrielValley,1988.0,13862.0,OC26025247,3.0,Chino Hills,4.0,2026-02-26,,2026-02-09,2025-01-29,CA,True,2.0,Two,5880.0,1.0,False,3.0,Chino Valley Unified,91709,0.0,5880.0,CRMLS,CRMLS_CRM,False,False,False
PacificWest,TheInlandGateway,"Laminate,Tile",True,False,649900.0,1152286463,2026-02-19,700000.0,Tom,Tennant,33.897786,-117.581286,1224 Palos Verde,Residential,1393.0,649900.0,8,Elevate Real Estate Agency,Coldwell Banker Realty,,Tom Tennant,,,PWREAYANE,Yanelli,Rea,,1152286463,248 - Corona,Riverside,Closed,True,4.0,SingleFamilyResidence,0.19,,PacificWest,1983.0,1224.0,IG26021502,2.0,Corona,3.0,2026-02-19,,2026-02-12,2026-02-03,CA,True,1.0,One,8276.0,3.0,False,2.0,Corona-Norco Unified,92880,0.0,8276.0,CRMLS,CRMLS_CRM,False,False,False
BayEast,BayEast,"Stone,Wood",,False,1999000.0,1152280247,2026-02-20,2105000.0,Lori,Kriens,37.64722388,-121.77237748,3075 Olivoro Ct,Residential,3062.0,1999000.0,7,Coldwell Banker Realty,"EXP Realty of California, Inc",,Lori Kriens,,,CCBE-206540909,Glen,Riggs,,1152280247,,Alameda,Closed,True,2.0,SingleFamilyResidence,0.224,LOS OLIVOS,BayEast,2004.0,3075.0,41122878,3.0,Livermore,3.0,2026-02-20,,2026-02-11,2026-02-04,CA,True,1.0,One,9759.0,,False,2.0,,94550,,9759.0,CRMLS,CRMLS_CCBE,False,False,False
SanDiego,SanDiego,,False,False,700000.0,1152275309,2026-02-26,700000.0,Caleb,Ferreira,32.84421208,-116.97806697,344 Waterbury Ct,Residential,1368.0,700000.0,7,Mission Realty Group,Berkshire Hathaway HomeServices California Properties,,Caleb Ferreira,,,SAND-658418,Tammy,Davis,Monthly,1152275309,92071 - Santee,San Diego,Closed,True,2.0,Condominium,,,SanDiego,2021.0,344.0,260002618SD,3.0,Santee,2.0,2026-02-26,,2026-02-10,2026-01-15,CA,False,,ThreeOrMore,,,False,2.0,,92071,305.0,,CRMLS,CRMLS_SAND,False,False,False
BayEast,ContraCosta,Vinyl,True,False,1150000.0,1152274868,2026-02-19,1200000.0,Andrew,Hunting,37.76322733,-121.97576472,2563 Marsh Dr,Residential,1683.0,1150000.0,8,Compass,Intero Real Estate Services,,Andrew Hunting,,,CCBE-206530460,Jill,Scott,Monthly,1152274868,,Contra Costa,Closed,True,2.0,Townhouse,0.084,TWIN CREEKS AREA,BayEast,1978.0,2563.0,41122868,2.0,San Ramon,4.0,2026-02-19,,2026-02-12,2026-02-04,CA,True,1.0,One,3658.0,,False,2.0,,94583,564.0,3658.0,CRMLS,CRMLS_CCBE,False,False,False
,SanDiego,,False,False,1099000.0,1152271643,2026-02-25,1050000.0,Rick,Thornton,32.79490249,-117.23685162,1730 Pacific Beach Dr #2,Residential,1292.0,1099000.0,7,"Cal-Prop Realty, Inc.",Compass,,Rick Thornton,,,818404,John,Selby,Monthly,1152271643,92109 - Pacific Beach,San Diego,Closed,True,2.0,Condominium,,Pacific Beach,,1985.0,1730.0,260002612SD,3.0,San Diego,2.0,2026-02-25,,2026-02-10,2026-02-03,CA,False,2.0,Two,,,False,2.0,,92109,360.0,,CRMLS,CRMLS_SAND,False,False,False
BayEast,BayEast,"Carpet,Laminate",,False,514000000.0,1152271640,2026-02-03,514000.0,Silvia,Urbina,37.93870502,-122.35898314,1101 BARRETT AVE,Residential,1448.0,514000.0,0,Re/Max Synergy Group,Re/Max Synergy Group,,Silvia Urbina,,,CCBE-206535329,Silvia,Urbina,,1152271640,,Contra Costa,Closed,False,2.0,Townhouse,0.0478,RICHMOND,BayEast,1980.0,1101.0,41122862,3.0,Richmond,3.0,2026-02-03,,2026-02-03,2026-02-03,CA,True,2.0,Two,2080.0,,False,2.0,,94801,,2080.0,CRMLS,CRMLS_CCBE,False,False,False
Southland,Southland,,False,False,550000.0,1152269631,2026-02-03,565000.0,Mona,Golastani,34.173129,-119.169492,2905 Paula,Residential,1118.0,550000.0,0,RE/MAX One,RE/MAX One,,Mona Golastani,,,F207058578,Mona,Golastani,,1152269631,VC33 - Oxnard - Southwest / Port Huenem,Ventura,Closed,False,2.0,SingleFamilyResidence,0.15,Blackstock North,Southland,1957.0,2905.0,SR26023915,2.0,Oxnard,3.0,2026-02-03,,2026-02-03,2026-02-03,CA,False,1.0,One,6534.0,3.0,False,2.0,Oxnard Union,93033,0.0,6534.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,2500000.0,1152269506,2026-02-13,2250000.0,Estelle,Hayes,32.84573741,-117.26374676,1617 Soledad AVe,Residential,1218.0,2500000.0,9,Solymar Real Estate,The Oppenheim Group,"LPT Realty,Inc",Estelle Hayes,Toni,Wellman,SAND-648440,Edward,Wehbe,,1152269506,92037 - La Jolla,San Diego,Closed,False,1.0,SingleFamilyResidence,,La Jolla,SanDiego,1955.0,1617.0,260002610SD,2.0,La Jolla,2.0,2026-02-13,,2026-02-12,2026-01-27,CA,False,1.0,One,,,False,1.0,,92037,,,CRMLS,CRMLS_SAND,False,False,False
,CaliforniaDesert,"Carpet,Laminate",False,True,340000.0,1152263867,2026-02-27,340000.0,Denise,Francis,33.796567,-116.480576,47 Portola Drive,Residential,1125.0,340000.0,24,Coldwell Banker Realty,Rodeo Realty,,Denise Francis,,,F207016124,Dana,Frank,Monthly,1152263867,334 - South End Palm Springs,Riverside,Closed,False,1.0,Condominium,0.03,Los Pueblos,,1976.0,47.0,219142601DA,2.0,Palm Springs,2.0,2026-02-27,,2026-02-27,2026-01-31,CA,True,1.0,One,1306.0,,False,0.0,,92264,575.0,1306.0,CRMLS,CRMLS_CDAR,False,False,False
Downey,SouthBay,"Carpet,Vinyl,Wood",True,False,866000.0,1152263242,2026-02-26,830000.0,Leonard,LaRocca,33.905198,-118.11959,13841 Ocana,Residential,1717.0,866000.0,6,Compass,Prime Time Realty & Associates,Compass,Leonard LaRocca,Teodora,Panayotova,YHORTANG,Angelica,Horta,,1152263242,"RH - Bellflower N of Alondra, E of Bellflower",Los Angeles,Closed,False,2.0,SingleFamilyResidence,0.122,,Downey,1953.0,13841.0,SB26024102,2.0,Bellflower,3.0,2026-02-26,,2026-02-09,2026-02-02,CA,True,1.0,One,5314.0,3.0,False,2.0,Downey Unified,90706,0.0,5314.0,CRMLS,CRMLS_CRM,False,False,False
TheInlandGateway,OrangeCounty,Wood,False,False,999000.0,1152263239,2026-02-27,999000.0,Sammy,Shannon,33.441135,-117.638155,362 Camino San Clemente,Residential,1218.0,999000.0,9,CENTURY 21 Affiliated,"Kevin Calbert, Broker",CENTURY 21 Affiliated,Sammy Shannon,Kelly,Galvin,IGCALBKAT,Kathleen,Calbert,Monthly,1152263239,SN - San Clemente North,Orange,Closed,True,1.0,SingleFamilyResidence,0.0466,Colony Cove (CC),TheInlandGateway,1964.0,362.0,OC26020162,2.0,San Clemente,2.0,2026-02-27,,2026-02-12,2026-01-27,CA,True,1.0,One,2032.0,2.0,False,1.0,Capistrano Unified,92672,474.0,2032.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,True,True,5995000.0,1152259218,2026-02-05,5850000.0,Sanjay,Solomon,32.81824882,-117.25647493,1542 Copa De Oro Dr,Residential,3477.0,5995000.0,1,Compass,Navigation Realty,,Sanjay Solomon,,,SAND-659287,Brenda,Cote,,1152259218,92037 - La Jolla,San Diego,Closed,True,4.0,SingleFamilyResidence,,La Jolla,SanDiego,2025.0,1542.0,260002599SD,5.0,San Diego,4.0,2026-02-05,,2026-02-04,2026-02-03,CA,True,1.0,One,,,False,2.0,,92037,,,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,,False,False,2900000.0,1152258318,2026-02-02,2858000.0,Greg,Cummings,33.00161545,-117.25167412,510 Santa Alicia,Residential,2412.0,2900000.0,0,Compass,Compass,Compass,Greg Cummings,Jamie,Lindsay,SAND-657443,Molly,Santistevan,Quarterly,1152258318,92075 - Solana Beach,San Diego,Closed,True,6.0,SingleFamilyResidence,0.227,Solana Beach,SanDiego,1977.0,510.0,260002598SD,3.0,Solana Beach,4.0,2026-02-02,,2026-01-05,2025-12-22,CA,False,2.0,Two,9889.0,,False,3.0,,92075,1152.0,9889.0,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,Laminate,False,False,725000.0,1152256559,2026-02-24,735000.0,Erick,Salgado,37.95041562,-121.7164024,1220 Exeter Way,Residential,1973.0,725000.0,7,Palisade Realty Inc,Out of Area Office,,Erick Salgado,,,SAND-999999,Out of,Area Agent,,1152256559,,Contra Costa,Closed,,6.0,SingleFamilyResidence,0.1485,Out Of Area,SanDiego,2000.0,1220.0,260002595SD,2.0,Brentwood,3.0,2026-02-24,,2026-02-10,2026-02-03,CA,True,1.0,One,6467.0,,False,3.0,,94513,,6467.0,CRMLS,CRMLS_SAND,False,False,False
BayEast,BayEast,Tile,True,False,2795000.0,1152256500,2026-02-27,2775000.0,Chris,Hotaki,37.32023838,-121.7780948,3198 Vintage Crest Dr,Residential,3138.0,2795000.0,1,Pacific Realty Partners,"EXP Realty of California, Inc",Pacific Realty Partners,Chris Hotaki,Basil,Yaqub,CCBE-206542467,Murali,Varala,,1152256500,,Santa Clara,Closed,True,3.0,SingleFamilyResidence,0.1446,EVERGREEN HILLS,BayEast,1989.0,3198.0,41122845,3.0,San Jose,5.0,2026-02-27,,2026-02-04,2026-02-03,CA,True,1.0,Two,6300.0,,False,3.0,,95148,,6300.0,CRMLS,CRMLS_CCBE,False,False,False
NorthSanDiegoCounty,NorthSanDiegoCounty,,False,True,1049990.0,1152256289,2026-02-25,1009990.0,Nicole,Mascola,33.150241,-117.308963,2524 Chamomile Lane,Residential,1739.0,1049990.0,3,"KB Home Sales - So Cal, inc.",First Team Real Estate,,Nicole Mascola,,,114121,Michael,Levison,Monthly,1152256289,92008 - Carlsbad,San Diego,Closed,True,2.0,Townhouse,,,NorthSanDiegoCounty,2025.0,2524.0,NDP2601079,4.0,Carlsbad,3.0,2026-02-25,,2026-02-06,2026-02-03,CA,False,,ThreeOrMore,,0.0,True,2.0,Carlsbad Unified,92008,360.0,,CRMLS,CRMLS_CRP,False,False,False
SouthBay,TheInlandGateway,"Carpet,Laminate,Tile",True,False,1399999.0,1152254731,2026-02-25,1250000.0,Nicholas,LaBate,34.253758,-116.873921,42530 Pegasus,Residential,3065.0,1399999.0,6,RE/MAX BIG BEAR,Michael Lee Mastick,,Nicholas LaBate,,,sbmastmic,Michael,Mastick,,1152254731,289 - Big Bear Area,San Bernardino,Closed,True,3.0,SingleFamilyResidence,0.6657,,SouthBay,2004.0,42530.0,IG26023735,3.0,Big Bear Lake,4.0,2026-02-25,,2026-02-09,2026-02-03,CA,True,2.0,Two,29000.0,2.0,False,3.0,Bear Valley Unified,92315,0.0,29000.0,CRMLS,CRMLS_CRM,False,False,False
OrangeCounty,TriCounties,"Carpet,Tile,Vinyl",True,False,778880.0,1152254045,2026-02-26,770000.0,Jane,Yim,33.850135,-117.924374,1093 N Harbor Boulevard,Residential,1420.0,778880.0,5,Real Broker,Redfin,Real Brokerage Technologies,Jane Yim,CAROLINE,LEE,Samirmar,Maryam,Amiri,Monthly,1152254045,79 - Anaheim West of Harbor,Orange,Closed,True,2.0,Condominium,0.0459,Anaheim West Townhomes (ANWS),OrangeCounty,2025.0,1093.0,TR26024425,3.0,Anaheim,3.0,2026-02-26,,2026-02-08,2026-01-30,CA,False,,ThreeOrMore,2000.0,1.0,True,2.0,Anaheim Union High,92801,242.0,2000.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,"Carpet,Tile,Wood",False,,2990000.0,1152254011,2026-02-03,3268000.0,Xiaozhu,Kang,37.36568525,-122.0400015,682 Erie Drive,Residential,2360.0,2990000.0,0,Coldwell Banker Realty,Compass,,Xiaozhu Kang,,,ML139815,Delia,Fei,,1152254011,699 - Not Defined,Santa Clara,Closed,True,2.0,SingleFamilyResidence,0.1377,,Mlslistings,1967.0,682.0,ML82028962,3.0,Sunnyvale,6.0,2026-02-03,,2026-02-03,2026-02-03,CA,True,,,6000.0,,False,2.0,Other,94087,,6000.0,CRMLS,CRMLS_MLSL,False,False,False
Glendale,Glendale,Laminate,True,False,199999.0,1152252112,2026-02-27,164000.0,Artin,Sarkissian,34.169819,-118.517295,5460 White Oak G324,Residential,683.0,199999.0,8,The Art In Real Estate,The Art In Real Estate,,Artin Sarkissian,,,G85697,Artin,Sarkissian,Monthly,1152252112,ENC - Encino,Los Angeles,Closed,False,1.0,Condominium,9.3304,,Glendale,1971.0,5460.0,GD26024829,1.0,Encino,1.0,2026-02-27,,2026-02-11,2026-02-03,CA,False,1.0,One,406432.0,1.0,False,1.0,Los Angeles Unified,91316,767.32,406432.0,CRMLS,CRMLS_CRM,False,False,False
PasadenaFoothills,WestSanGabrielValley,,True,False,699000.0,1152251367,2026-02-26,720000.0,Jesus,Nunez,34.152813,-117.48127,5572 Horseshoe,Residential,1463.0,699000.0,1,Wedgewood Homes Realty,ROA California Inc,,Jesus Nunez,,,Pf25511m,Angee,Parayno,,1152251367,264 - Fontana,San Bernardino,Closed,True,2.0,SingleFamilyResidence,0.1579,,PasadenaFoothills,1997.0,5572.0,WS26024815,2.0,Fontana,4.0,2026-02-26,Katrina,2026-02-04,2026-01-30,CA,True,1.0,One,6880.0,4.0,False,2.0,Fontana Unified,92336,0.0,6880.0,CRMLS,CRMLS_CRM,False,False,False
OrangeCounty,OrangeCounty,"Tile,Vinyl",False,False,925000.0,1152250606,2026-02-10,925000.0,Elly,Harris,33.189656,-117.378664,405 S Myers,Residential,1224.0,925000.0,0,Distinctive Coast Properties,Distinctive Coast Properties,,Elly Harris,,,SHARRELL,Elly,Harris,Monthly,1152250606,92054 - Oceanside,San Diego,Closed,False,1.0,Townhouse,0.023,Oceanside,OrangeCounty,1976.0,405.0,OC26015846,2.0,Oceanside,2.0,2026-02-10,,2026-02-02,2026-02-02,CA,True,2.0,Two,1000.0,0.0,False,1.0,Oceanside Unified,92054,400.0,1000.0,CRMLS,CRMLS_CRM,False,False,False
CoastalMendocino,CoastalMendocino,"Carpet,Wood",True,False,890000.0,1152243210,2026-02-20,880000.0,Richard,Garcia,39.452779,-123.809284,900 Glass Beach Drive,Residential,1785.0,890000.0,2,"eXp Realty of Northern California, Inc.","eXp Realty of Northern California, Inc.",,Richard Garcia,,,VCR-cmrgarcia,Richard,Garcia,,1152243210,FBC - Fort Bragg Central,Mendocino,Closed,True,2.0,SingleFamilyResidence,0.17,,CoastalMendocino,2000.0,900.0,C1-11250,3.0,Fort Bragg,3.0,2026-02-20,,2026-02-05,2026-02-03,CA,True,2.0,Two,0.17,,,2.0,,95437,,7405.2,CRMLS,CRMLS_CRF,False,False,False
,SanDiego,,False,False,349000.0,1152242033,2026-02-27,367000.0,Yolanda,Iloski,33.00192411,-116.78265064,15745 Davis Cup Ln,Residential,1654.0,349000.0,2,Brush Realty,Real Broker,Brush Real Estate Services Inc,Yolanda Iloski,Stacy,Brown,107698,Rosey,Tuttle,Monthly,1152242033,92065 - Ramona,San Diego,Closed,False,4.0,Condominium,19.0934,,,1978.0,15745.0,260002569SD,3.0,Ramona,3.0,2026-02-27,,2026-02-05,2026-02-03,CA,False,2.0,Two,831707.0,,False,2.0,,92065,497.0,831707.0,CRMLS,CRMLS_SAND,False,False,False
,SanDiego,,False,True,1159000.0,1152240250,2026-02-23,1210000.0,Jeff,Rosa,32.81485525,-117.05949139,6868 Deer Hollow,Residential,1887.0,1159000.0,4,Market Real Estate,Finest City Homes,,Jeff Rosa,,,818103,Alexandra,Yousif,,1152240250,92120 - Del Cerro,San Diego,Closed,True,4.0,SingleFamilyResidence,0.1538,Del Cerro,,1974.0,6868.0,260002568SD,3.0,San Diego,4.0,2026-02-23,,2026-02-07,2026-02-03,CA,True,1.0,One,6700.0,,False,2.0,,92120,,6700.0,CRMLS,CRMLS_SAND,False,False,False
Mlslistings,Mlslistings,Carpet,True,,699900.0,1152239858,2026-02-24,753000.0,George,Wilson,36.968603,-122.0097785,208 Mountain View Avenue,Residential,566.0,699900.0,7,David Lyng Real Estate,"Revest Homes, Inc.",David Lyng Real Estate,George Wilson,Jeanne,Wilson,ML5103054,Shaye,Carter,,1152239858,699 - Not Defined,Santa Cruz,Closed,False,1.0,SingleFamilyResidence,0.048,,Mlslistings,1918.0,208.0,ML82033506,1.0,Santa Cruz,1.0,2026-02-24,,2026-02-10,2026-02-03,CA,False,,,2091.0,,False,0.0,Other,95062,,2091.0,CRMLS,CRMLS_MLSL,False,False,False
Southland,Southland,Vinyl,True,True,910000.0,1152238018,2026-02-27,950000.0,Veronica,Dasner,34.470779,-118.64311,30401 Servilla,Residential,2355.0,910000.0,1,RE/MAX Gateway,Pinnacle Estate Properties,,Veronica Dasner,,,F207056961,Marite,Matassa,,1152238018,HILC - Hillcrest Area,Los Angeles,Closed,True,2.0,SingleFamilyResidence,0.1466,Custom Hillcrest (CHILC),Southland,1999.0,30401.0,SR26023230,3.0,Castaic,5.0,2026-02-27,,2026-02-04,2026-02-03,CA,True,2.0,Two,6384.0,2.0,False,2.0,Other,91384,0.0,6384.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,575000.0,1152236036,2026-02-27,595000.0,Denise,Gomez,32.62740321,-116.97208748,1453 Levant Ln 1,Residential,1008.0,575000.0,7,Finest City Homes & Loans,"eXp Realty of California, Inc.",,Denise Gomez,,,SAND-699880,John,Gaxiola,Monthly,1152236036,91913 - Chula Vista,San Diego,Closed,True,2.0,Condominium,,Chula Vista,SanDiego,2007.0,1453.0,260002567SD,2.0,Chula Vista,2.0,2026-02-27,,2026-02-10,2026-02-03,CA,False,2.0,Two,,,False,1.0,,91913,204.0,,CRMLS,CRMLS_SAND,False,False,False
